reference_month,region_level,region_code,region_label,accommodation_scope,measure,total,single,single_parent_1_child,single_parent_2_children,couple_no_child,couple_1_child,couple_2_children
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,bg_stock,4997.0000,2899.0000,533.0000,282.0000,426.0000,217.0000,175.0000
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,bg_stock_with_recognised_kdu,4897.0000,2817.0000,528.0000,278.0000,421.0000,217.0000,175.0000
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,mean_floor_area_sqm_per_bg,54.7790,45.0968,58.7434,68.6085,60.3902,66.3409,78.8408
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_bruttokaltmiete_eur_per_bg,379.5680,312.4185,401.5234,467.0149,392.7639,478.5200,535.9864
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.2485,7.3223,7.0060,7.0994,6.7613,7.3566,7.4585
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_heizkosten_eur_per_bg,88.5132,69.9739,98.3129,119.6081,97.8024,112.6290,124.0445
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_heizkosten_eur_per_sqm,1.6855,1.6334,1.7222,1.8336,1.7023,1.7678,1.7514
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,71.4553,56.5543,76.0057,92.1921,78.3067,90.1366,98.9027
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.3593,1.3240,1.3380,1.3967,1.3640,1.4043,1.4129
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kdu_total_eur_per_bg,468.0812,382.3924,499.8363,586.6229,490.5662,591.1491,660.0309
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kdu_total_eur_per_person,306.5162,382.3923,240.4565,191.0681,235.4178,189.1960,161.4120
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kdu_total_eur_per_sqm,8.9339,8.9557,8.7282,8.9330,8.4636,9.1244,9.2099
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_unterkunftskosten_eur_per_bg,308.1127,255.8642,325.5177,374.8228,314.4572,388.3834,437.0837
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.8892,5.9983,5.6680,5.7027,5.3973,5.9523,6.0456
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_bruttokaltmiete_eur_per_bg,395.3472,332.1798,461.3104,531.4476,453.8038,530.8810,621.7640
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_bruttokaltmiete_eur_per_sqm,8.0306,7.8551,7.9883,8.3773,7.6708,8.5577,8.6066
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_heizkosten_eur_per_bg,90.5135,73.8721,108.9293,127.3292,104.2152,130.1446,155.6530
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_heizkosten_eur_per_sqm,1.8643,1.7641,1.9379,2.0328,1.9047,2.1245,2.0758
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kalte_betriebskosten_eur_per_bg,78.5115,64.8693,94.7883,109.7588,93.6037,105.0799,126.4147
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.6176,1.5534,1.6584,1.7738,1.6221,1.7393,1.8230
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kdu_total_eur_per_bg,485.8607,406.0519,570.2397,658.7768,558.0191,661.0256,777.4171
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kdu_total_eur_per_sqm,9.8949,9.6192,9.9262,10.4102,9.5755,10.6822,10.6824
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_unterkunftskosten_eur_per_bg,316.8356,267.3105,366.5221,421.6888,360.2001,425.8011,495.3493
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.4130,6.3016,6.3299,6.6036,6.0487,6.8184,6.7836
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,bg_stock,7268.0000,4782.0000,744.0000,370.0000,480.0000,266.0000,156.0000
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,bg_stock_with_recognised_kdu,7268.0000,4782.0000,744.0000,370.0000,480.0000,266.0000,156.0000
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,mean_floor_area_sqm_per_bg,52.6034,45.1070,62.0542,66.5551,60.4770,67.1064,78.3468
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_bruttokaltmiete_eur_per_bg,391.6306,330.0305,456.4186,521.2981,445.8809,526.3316,610.1228
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.9781,7.8202,7.9103,8.2471,7.5829,8.4920,8.4883
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_heizkosten_eur_per_bg,89.7905,73.2884,107.4708,126.9171,103.2031,130.1446,152.7268
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_heizkosten_eur_per_sqm,1.8515,1.7540,1.9048,2.0236,1.8945,2.1245,2.0238
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,77.8719,64.3972,94.0764,108.3524,92.5013,103.9225,125.6333
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.6054,1.5459,1.6282,1.7515,1.6046,1.7213,1.8103
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kdu_total_eur_per_bg,481.4211,403.3189,563.8895,648.2152,549.0839,656.4762,762.8496
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kdu_total_eur_per_person,345.3858,403.3186,274.7294,210.9789,265.4860,211.8562,182.6680
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kdu_total_eur_per_sqm,9.8296,9.5742,9.8151,10.2707,9.4774,10.6165,10.5121
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_unterkunftskosten_eur_per_bg,313.7587,265.6333,362.3422,412.9457,353.3795,422.4091,484.4894
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_unterkunftskosten_eur_per_sqm,6.3727,6.2743,6.2821,6.4956,5.9783,6.7707,6.6780
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_bruttokaltmiete_eur_per_bg,406.8337,341.6019,458.2977,524.4969,450.7727,521.1184,561.4992
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_bruttokaltmiete_eur_per_sqm,8.2040,8.2191,7.9339,8.3928,8.0767,8.8280,8.1951
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_heizkosten_eur_per_bg,65.0607,51.9302,71.9876,84.5292,73.3772,88.9699,96.6593
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_heizkosten_eur_per_sqm,1.2916,1.2373,1.2484,1.4160,1.2865,1.5347,1.4027
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kalte_betriebskosten_eur_per_bg,107.5447,86.8011,121.9487,139.4207,123.1147,141.9571,155.5006
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.1876,2.1283,2.1278,2.2972,2.1801,2.4485,2.3565
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kdu_total_eur_per_bg,471.8944,393.5321,530.2853,609.0260,524.1499,610.0883,658.1585
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kdu_total_eur_per_sqm,9.4956,9.4564,9.1823,9.8088,9.3633,10.3628,9.5978
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_unterkunftskosten_eur_per_bg,299.2890,254.8008,336.3490,385.0762,327.6580,379.1613,405.9986
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.0164,6.0908,5.8061,6.0955,5.8966,6.3795,5.8385
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,bg_stock,4696.0000,2925.0000,457.0000,244.0000,291.0000,185.0000,144.0000
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,bg_stock_with_recognised_kdu,4657.0000,2890.0000,455.0000,243.0000,291.0000,185.0000,144.0000
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,mean_floor_area_sqm_per_bg,52.0506,43.8955,59.9789,67.3648,57.3789,65.2057,69.0150
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_bg,399.4399,333.3791,449.2219,521.7640,445.6395,520.2601,557.2274
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,8.0809,8.0694,7.8261,8.3593,7.9950,8.8156,8.1362
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_heizkosten_eur_per_bg,64.7685,51.6387,71.9176,84.5292,73.3771,88.9666,95.0828
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_heizkosten_eur_per_sqm,1.2863,1.2312,1.2474,1.4160,1.2865,1.5347,1.3840
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,106.7779,85.9200,121.3544,139.4207,122.4251,141.3989,155.4728
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.1725,2.1090,2.1187,2.2972,2.1691,2.4407,2.3561
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kdu_total_eur_per_bg,464.2084,385.0178,521.1396,606.2932,519.0166,609.2267,652.3102
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kdu_total_eur_per_person,318.3524,385.0173,251.3858,197.4363,245.8129,194.5231,156.6646
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kdu_total_eur_per_sqm,9.3672,9.3006,9.0735,9.7754,9.2816,10.3502,9.5202
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_bg,292.6620,247.4591,327.8675,382.3433,323.2145,378.8611,401.7547
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.9085,5.9604,5.7073,6.0621,5.8260,6.3749,5.7801
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_bruttokaltmiete_eur_per_bg,388.5510,325.8517,428.7232,478.7315,407.0649,507.5871,552.8074
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_bruttokaltmiete_eur_per_sqm,6.9592,6.8601,6.9899,6.8081,6.8478,7.3789,7.1038
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_heizkosten_eur_per_bg,100.6250,79.2407,113.2225,143.9902,105.7570,123.1388,160.8128
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_heizkosten_eur_per_sqm,1.8126,1.6883,1.9052,2.1061,1.8408,1.8374,2.1730
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kalte_betriebskosten_eur_per_bg,85.7096,70.6604,93.3501,106.0916,94.4882,113.3988,120.4835
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.5522,1.5124,1.5562,1.5283,1.6125,1.6619,1.5851
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kdu_total_eur_per_bg,489.1760,405.0924,541.9457,622.7217,512.8219,630.7259,713.6202
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kdu_total_eur_per_sqm,8.7718,8.5484,8.8951,8.9142,8.6886,9.2164,9.2768
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_unterkunftskosten_eur_per_bg,302.8414,255.1913,335.3731,372.6399,312.5767,394.1883,432.3239
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.4070,5.3477,5.4336,5.2799,5.2354,5.7171,5.5187
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,bg_stock,2786.0000,1695.0000,324.0000,150.0000,178.0000,113.0000,96.0000
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,bg_stock_with_recognised_kdu,2735.0000,1652.0000,322.0000,150.0000,175.0000,111.0000,96.0000
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,mean_floor_area_sqm_per_bg,57.3782,49.3877,62.0107,71.4338,61.7885,69.6603,79.7867
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_bruttokaltmiete_eur_per_bg,381.0110,319.3105,420.8681,468.3201,395.4221,503.4659,542.2847
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,6.8498,6.7468,6.8656,6.6985,6.7128,7.3411,7.0083
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_heizkosten_eur_per_bg,99.7790,78.1435,113.1421,142.4829,104.7856,122.9419,160.8128
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_heizkosten_eur_per_sqm,1.8001,1.6712,1.9039,2.0949,1.8226,1.8355,2.1730
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,83.2529,68.2441,89.9260,102.6288,90.2059,113.1768,119.5458
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.5077,1.4631,1.4999,1.4826,1.5500,1.6598,1.5726
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kdu_total_eur_per_bg,480.7900,397.4540,534.0102,610.8030,500.2077,626.4078,703.0975
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kdu_total_eur_per_person,324.8665,397.4539,257.7242,200.1390,241.6639,196.8688,172.7575
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kdu_total_eur_per_sqm,8.6499,8.4181,8.7695,8.7934,8.5354,9.1766,9.1813
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_unterkunftskosten_eur_per_bg,297.7581,251.0665,330.9421,365.6913,305.2161,390.2891,422.7389
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.3421,5.2837,5.3657,5.2159,5.1628,5.6814,5.4356
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_bruttokaltmiete_eur_per_bg,386.7700,326.0242,437.3528,494.3555,423.6497,499.9149,535.7670
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.4372,7.3689,7.7253,7.3911,7.2017,7.6906,7.6897
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_heizkosten_eur_per_bg,106.4912,89.8897,120.1242,147.4644,114.6207,124.2206,136.7898
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_heizkosten_eur_per_sqm,2.0634,2.0421,2.1358,2.1995,1.9925,1.9962,2.0415
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kalte_betriebskosten_eur_per_bg,87.6299,75.6964,98.3921,110.9587,99.1655,106.3844,121.1335
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.7130,1.7286,1.7682,1.6583,1.7016,1.6803,1.7728
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kdu_total_eur_per_bg,493.2611,415.9139,557.4770,641.8199,538.2704,624.1355,672.5568
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kdu_total_eur_per_sqm,9.5006,9.4109,9.8611,9.5906,9.1942,9.6868,9.7312
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_unterkunftskosten_eur_per_bg,299.1401,250.3278,338.9607,383.3967,324.4842,393.5305,414.6335
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.7242,5.6402,5.9571,5.7328,5.5002,6.0103,5.9170
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,bg_stock,3589.0000,2231.0000,395.0000,184.0000,242.0000,154.0000,103.0000
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,bg_stock_with_recognised_kdu,3523.0000,2174.0000,393.0000,181.0000,241.0000,154.0000,103.0000
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,mean_floor_area_sqm_per_bg,53.4600,45.8295,59.6114,67.6243,59.3254,66.0821,69.6816
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_bruttokaltmiete_eur_per_bg,381.1921,321.1397,431.8844,482.6477,417.3529,493.6579,534.2913
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.3411,7.2665,7.6357,7.2486,7.1212,7.6441,7.6697
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_heizkosten_eur_per_bg,105.7358,89.4533,118.6307,145.2876,113.5452,123.0920,136.7898
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_heizkosten_eur_per_sqm,2.0509,2.0325,2.1115,2.1721,1.9788,1.9865,2.0415
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,86.3182,74.3233,97.3531,108.8422,98.5671,105.4520,121.1335
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.6881,1.6982,1.7507,1.6328,1.6914,1.6733,1.7728
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kdu_total_eur_per_bg,486.9280,410.5930,550.5151,627.9354,530.8982,616.7499,671.0811
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kdu_total_eur_per_person,338.3776,410.5928,262.3342,207.1805,257.6835,193.2312,164.1148
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kdu_total_eur_per_sqm,9.3920,9.2990,9.7473,9.4207,9.0999,9.6306,9.7111
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_unterkunftskosten_eur_per_bg,294.8740,246.8163,334.5313,373.8056,318.7859,388.2058,413.1578
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.6530,5.5683,5.8850,5.6158,5.4297,5.9709,5.8969
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_bruttokaltmiete_eur_per_bg,541.8282,407.8469,569.6896,667.5329,610.2678,816.9629,874.3988
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_bruttokaltmiete_eur_per_sqm,10.4723,10.1877,11.0932,10.1158,10.9298,11.6903,10.8363
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_heizkosten_eur_per_bg,89.9075,68.3670,102.7483,129.7103,104.3172,109.3159,130.9958
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_heizkosten_eur_per_sqm,1.8300,1.7128,2.1710,1.9418,1.8890,1.6606,1.9810
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_kalte_betriebskosten_eur_per_bg,79.4239,60.6528,92.2144,109.6973,93.8025,96.3015,128.5614
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.6201,1.5404,1.8482,1.6553,1.6962,1.5445,1.8912
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_kdu_total_eur_per_bg,631.7357,476.2139,672.4378,797.2432,714.5850,926.2788,1005.3947
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_kdu_total_eur_per_sqm,12.3023,11.9005,13.2642,12.0576,12.8188,13.3509,12.8172
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_unterkunftskosten_eur_per_bg,462.4043,347.1942,477.4752,557.8356,516.4652,720.6614,745.8374
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_unterkunftskosten_eur_per_sqm,8.8522,8.6473,9.2450,8.4605,9.2336,10.1459,8.9451
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,bg_stock,3261.0000,1896.0000,362.0000,188.0000,211.0000,141.0000,137.0000
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,bg_stock_with_recognised_kdu,3180.0000,1828.0000,358.0000,185.0000,209.0000,140.0000,137.0000
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,mean_floor_area_sqm_per_bg,54.8651,44.7942,61.8029,67.5429,61.4839,68.9493,75.7867
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_bruttokaltmiete_eur_per_bg,529.8135,399.5618,553.4484,659.5852,590.4612,789.8587,857.6510
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,10.2876,10.0179,10.8834,10.0032,10.6544,11.3864,10.6381
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_heizkosten_eur_per_bg,87.4999,65.8682,101.2701,127.1341,103.1633,104.2434,128.8242
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_heizkosten_eur_per_sqm,1.7851,1.6589,2.1485,1.9017,1.8726,1.5889,1.9569
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,78.4299,59.5337,90.7058,108.8865,92.5679,95.7801,128.1643
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.6021,1.5177,1.8293,1.6400,1.6783,1.5432,1.8851
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_kdu_total_eur_per_bg,617.3134,465.4301,654.7185,786.7194,693.6244,894.1021,986.4752
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_kdu_total_eur_per_person,386.5657,465.4299,313.5306,254.6268,330.6228,281.6852,239.8997
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_kdu_total_eur_per_sqm,12.0727,11.6768,13.0319,11.9049,12.5270,12.9753,12.5950
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_unterkunftskosten_eur_per_bg,451.3835,340.0281,462.7426,550.6988,497.8933,694.0786,729.4867
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,recognised_unterkunftskosten_eur_per_sqm,8.6855,8.5002,9.0541,8.3632,8.9761,9.8432,8.7530
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_bruttokaltmiete_eur_per_bg,390.3126,313.7751,449.9982,511.1714,433.0602,500.0598,589.2710
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.5931,7.0340,7.7440,7.9110,7.8267,8.3376,8.7609
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_heizkosten_eur_per_bg,87.3321,71.4919,103.3365,119.6915,90.2732,115.5097,148.3705
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_heizkosten_eur_per_sqm,1.6854,1.6173,1.7701,1.8227,1.5879,1.8671,2.1750
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_kalte_betriebskosten_eur_per_bg,87.9447,70.1509,108.0956,120.6862,90.4119,114.1820,122.4749
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.6811,1.5893,1.8475,1.8520,1.5724,1.8428,1.7800
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_kdu_total_eur_per_bg,477.6447,385.2670,553.3347,630.8628,523.3334,615.5696,737.6415
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_kdu_total_eur_per_sqm,9.2785,8.6512,9.5141,9.7337,9.4146,10.2048,10.9359
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_unterkunftskosten_eur_per_bg,302.3679,243.6241,341.9026,390.4851,342.6483,385.8778,466.7962
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.9120,5.4447,5.8965,6.0590,6.2544,6.4948,6.9809
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,bg_stock,3265.0000,2103.0000,299.0000,164.0000,265.0000,113.0000,78.0000
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,bg_stock_with_recognised_kdu,3131.0000,1985.0000,293.0000,162.0000,259.0000,113.0000,78.0000
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,mean_floor_area_sqm_per_bg,53.2543,46.3595,60.1017,67.9926,57.3624,63.6645,72.9655
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,recognised_bruttokaltmiete_eur_per_bg,380.9768,306.4399,435.8868,503.2396,426.0037,491.3927,574.5177
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.4420,6.8967,7.5152,7.8110,7.6975,8.2341,8.6189
2026-04,jobcenter,t03538,"Spree - Neiße, JC",miete,recognised_heizkosten_eur_per_bg,84.8409,69.3549,99.7823,118.2806,86.9533,114.8684,147.5232
