reference_month,region_level,region_code,region_label,accommodation_scope,measure,total,1_person,2_persons,3_persons,4_persons,5_persons,6_or_more_persons
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_heizkosten_eur_per_sqm,1.7958,1.7335,1.7332,1.8640,1.9983,2.1843,2.1828
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,75.4317,58.1484,75.5247,97.7636,112.2312,127.3467,147.4622
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.4945,1.4570,1.4000,1.5757,1.6342,1.8652,1.7941
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_kdu_total_eur_per_bg,502.8111,403.6223,519.5656,615.0625,700.5658,758.7323,941.2687
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_kdu_total_eur_per_person,315.6689,403.6223,259.7828,205.0208,175.1414,151.7465,137.4524
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_kdu_total_eur_per_sqm,9.8363,9.8079,9.5578,9.7498,9.8900,10.6393,11.8576
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_unterkunftskosten_eur_per_bg,334.6859,273.7815,350.1364,399.8438,449.5502,475.3280,615.5435
2026-04,jobcenter,t03304,"Nordwestmecklenburg, JC",miete,recognised_unterkunftskosten_eur_per_sqm,6.5460,6.6174,6.4245,6.3101,6.2574,6.5899,7.8808
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_bruttokaltmiete_eur_per_bg,417.3872,335.9532,424.0927,485.6445,550.8806,609.4778,766.7007
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.3793,7.4393,7.1011,7.3416,7.4155,7.8094,7.7968
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_heizkosten_eur_per_bg,96.4359,75.1807,101.4000,115.6655,132.4264,142.5040,167.5098
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_heizkosten_eur_per_sqm,1.7117,1.6547,1.7302,1.7865,1.8113,1.8706,1.7610
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_kalte_betriebskosten_eur_per_bg,77.8160,60.0659,79.2713,92.5064,106.0540,126.4671,149.6807
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.3746,1.3244,1.3526,1.4179,1.4655,1.6538,1.5629
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_kdu_total_eur_per_bg,513.8231,411.1339,525.4927,601.3100,683.3070,751.9818,934.2105
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_kdu_total_eur_per_person,313.8180,411.1339,262.7463,200.4367,170.8267,150.3964,137.8567
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_kdu_total_eur_per_sqm,9.0910,9.0940,8.8313,9.1281,9.2267,9.6800,9.5579
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_unterkunftskosten_eur_per_bg,339.5713,275.8874,344.8214,393.1381,444.8265,483.0106,617.0199
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.0047,6.1149,5.7485,5.9237,5.9500,6.1556,6.2339
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,bg_stock,4997.0000,2525.0000,1092.0000,631.0000,358.0000,188.0000,203.0000
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,bg_stock_with_recognised_kdu,4897.0000,2471.0000,1071.0000,618.0000,353.0000,187.0000,197.0000
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,4839.0000,2439.0000,1060.0000,615.0000,350.0000,183.0000,192.0000
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,mean_floor_area_sqm_per_bg,58.6656,47.4891,60.9358,68.0130,78.8200,79.7650,101.3177
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,mean_floor_area_sqm_per_person,36.1137,47.4891,30.4679,22.6710,19.7050,15.9530,14.9646
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_bruttokaltmiete_eur_per_bg,407.2940,328.3353,409.9298,475.7342,538.7821,602.7847,747.4751
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.2485,7.3067,6.9565,7.2109,7.2954,7.7439,7.6830
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_heizkosten_eur_per_bg,94.7551,73.7488,98.9532,114.3257,129.9856,142.2615,165.8006
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_heizkosten_eur_per_sqm,1.6855,1.6283,1.6947,1.7666,1.7843,1.8673,1.7474
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,76.8972,59.1579,78.1410,91.0802,105.7707,126.1265,149.6807
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.3593,1.3057,1.3401,1.3968,1.4621,1.6489,1.5629
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kdu_total_eur_per_bg,502.0491,402.0841,508.8830,590.0599,668.7677,745.0461,913.2757
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kdu_total_eur_per_person,306.5162,402.0841,254.4415,196.6866,167.1919,149.0092,134.6050
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_kdu_total_eur_per_sqm,8.9339,8.9350,8.6512,8.9775,9.0797,9.6113,9.4304
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_unterkunftskosten_eur_per_bg,330.3967,269.1774,331.7888,384.6539,433.0114,476.6581,597.7944
2026-04,jobcenter,t03324,"Ludwigslust-Parchim, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.8892,6.0010,5.6164,5.8141,5.8332,6.0950,6.1200
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_bruttokaltmiete_eur_per_bg,424.1396,348.6677,464.5831,528.7320,595.7843,648.2906,832.5816
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_bruttokaltmiete_eur_per_sqm,8.0306,7.8689,7.9414,8.1649,8.3220,8.9254,10.5350
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_heizkosten_eur_per_bg,97.3754,77.1911,108.6446,127.3925,146.6036,153.9023,188.8791
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_heizkosten_eur_per_sqm,1.8643,1.7512,1.9208,1.9977,2.0316,2.3041,2.5564
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kalte_betriebskosten_eur_per_bg,84.5832,67.6575,95.3048,109.5921,124.2516,126.4438,159.5887
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.6176,1.5401,1.6500,1.7201,1.7953,1.7297,2.1637
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kdu_total_eur_per_bg,521.5150,425.8588,573.2277,656.1244,742.3879,802.1929,1021.4607
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kdu_total_eur_per_person,348.1704,425.8588,286.6138,218.7081,185.5970,160.4386,148.4003
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_kdu_total_eur_per_sqm,9.8949,9.6201,9.8622,10.1626,10.3536,11.2294,13.0914
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_unterkunftskosten_eur_per_bg,339.5564,281.0102,369.2783,419.1399,471.5326,521.8468,672.9929
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.4130,6.3288,6.2915,6.4448,6.5268,7.1957,8.3712
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,bg_stock,7268.0000,4192.0000,1565.0000,816.0000,348.0000,183.0000,164.0000
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,bg_stock_with_recognised_kdu,7268.0000,4192.0000,1565.0000,816.0000,348.0000,183.0000,164.0000
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,6211.0000,3491.0000,1386.0000,723.0000,311.0000,156.0000,144.0000
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,mean_floor_area_sqm_per_bg,56.9285,47.7794,62.1176,68.1632,80.3055,84.4167,92.1111
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,mean_floor_area_sqm_per_person,38.1670,47.7794,31.0588,22.7211,20.0764,16.8833,13.2280
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_bruttokaltmiete_eur_per_bg,420.3186,346.2435,460.3065,522.8694,586.6867,639.5793,824.2170
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.9781,7.8293,7.8877,8.0860,8.2310,8.8432,10.4297
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_heizkosten_eur_per_bg,96.6342,76.5469,107.4917,127.1570,145.5552,152.7261,188.2084
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_heizkosten_eur_per_sqm,1.8515,1.7403,1.8995,1.9927,2.0122,2.2971,2.5448
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,83.9287,67.1404,94.6196,108.3731,124.0633,125.9411,157.3630
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.6054,1.5321,1.6308,1.7007,1.7923,1.7231,2.1270
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kdu_total_eur_per_bg,516.9528,422.7904,567.7982,650.0264,732.2420,792.3054,1012.4254
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kdu_total_eur_per_person,345.3858,422.7904,283.8991,216.6755,183.0605,158.4611,147.0349
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_kdu_total_eur_per_sqm,9.8296,9.5696,9.7872,10.0787,10.2432,11.1403,12.9745
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_unterkunftskosten_eur_per_bg,336.3899,279.1031,365.6869,414.4963,462.6234,513.6382,666.8540
2026-04,jobcenter,t03444,"Vorpommern-Rügen, JC",miete,recognised_unterkunftskosten_eur_per_sqm,6.3727,6.2972,6.2569,6.3853,6.4387,7.1201,8.3026
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_bruttokaltmiete_eur_per_bg,443.2679,365.3473,465.6470,536.4899,576.0410,602.1567,723.1366
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_bruttokaltmiete_eur_per_sqm,8.2040,8.1930,7.9988,8.6268,8.0980,7.9858,8.6122
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_heizkosten_eur_per_bg,70.5943,56.2325,69.5772,85.0760,101.8991,123.0634,127.6976
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_heizkosten_eur_per_sqm,1.2916,1.2500,1.1864,1.4208,1.4553,1.6315,1.4833
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kalte_betriebskosten_eur_per_bg,118.6597,91.0223,126.6524,147.2379,166.6599,178.6832,227.4998
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.1876,2.0460,2.1735,2.4378,2.4280,2.4099,2.8462
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kdu_total_eur_per_bg,513.8622,421.5798,535.2243,621.5660,677.9401,725.2201,850.8341
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kdu_total_eur_per_person,324.5912,421.5798,267.6121,207.1887,169.4850,145.0440,125.2489
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_kdu_total_eur_per_sqm,9.4956,9.4431,9.1852,10.0476,9.5534,9.6173,10.0955
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_unterkunftskosten_eur_per_bg,324.6082,274.3250,338.9946,389.2520,409.3811,423.4735,495.6368
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,actual_unterkunftskosten_eur_per_sqm,6.0164,6.1470,5.8253,6.1890,5.6701,5.5759,5.7660
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,bg_stock,4696.0000,2444.0000,1054.0000,579.0000,272.0000,178.0000,169.0000
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,bg_stock_with_recognised_kdu,4657.0000,2420.0000,1044.0000,574.0000,272.0000,178.0000,169.0000
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,4613.0000,2400.0000,1037.0000,564.0000,269.0000,177.0000,166.0000
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,mean_floor_area_sqm_per_bg,56.4635,47.1225,59.7146,67.5461,73.2416,75.6102,85.9458
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,mean_floor_area_sqm_per_person,36.0860,47.1225,29.8573,22.5154,18.3104,15.1220,12.6982
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_bg,435.6835,355.7139,459.4235,531.6557,570.6285,600.9993,716.8832
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,8.0809,8.0208,7.9016,8.5790,8.0403,7.9736,8.5579
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_heizkosten_eur_per_bg,70.2524,55.8844,69.4334,84.9500,101.6299,123.0634,125.0109
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_heizkosten_eur_per_sqm,1.2863,1.2428,1.1836,1.4193,1.4531,1.6315,1.4673
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,117.8784,89.9928,126.0260,146.8832,166.2224,178.6831,226.4896
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.1725,2.0238,2.1632,2.4332,2.4240,2.4099,2.8324
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kdu_total_eur_per_bg,505.9359,411.5983,528.8569,616.6057,672.2584,724.0627,841.8941
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kdu_total_eur_per_person,318.3524,411.5983,264.4284,205.5352,168.0646,144.8125,124.0739
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_kdu_total_eur_per_sqm,9.3672,9.2636,9.0852,9.9983,9.4934,9.6051,10.0253
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_bg,317.8052,265.7211,333.3975,384.7725,404.4061,422.3162,490.3936
2026-04,jobcenter,t03502,"Cottbus, Stadt, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.9085,5.9970,5.7384,6.1457,5.6163,5.5637,5.7255
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_bruttokaltmiete_eur_per_bg,411.3582,342.1396,425.8354,487.6710,551.0511,602.7349,681.8330
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_bruttokaltmiete_eur_per_sqm,6.9592,6.8352,6.9178,7.1314,7.0309,7.2172,8.1990
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_heizkosten_eur_per_bg,107.2092,82.7694,109.1291,137.1657,161.8162,168.4872,207.9584
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_heizkosten_eur_per_sqm,1.8126,1.6719,1.7999,2.0271,2.1459,2.1524,2.4010
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kalte_betriebskosten_eur_per_bg,91.2583,73.7802,93.6779,110.7720,123.1656,157.7299,154.5225
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.5522,1.4927,1.5517,1.6443,1.5920,1.8879,1.7685
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kdu_total_eur_per_bg,518.5674,424.9090,534.9646,624.8367,712.8673,771.2221,889.7915
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kdu_total_eur_per_person,330.8243,424.9090,267.4823,208.2789,178.2168,154.2444,131.6984
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_kdu_total_eur_per_sqm,8.7718,8.5071,8.7177,9.1585,9.1768,9.3696,10.5999
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_unterkunftskosten_eur_per_bg,320.0998,268.3594,332.1575,376.8990,427.8855,445.0051,527.3105
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.4070,5.3424,5.3661,5.4871,5.4388,5.3294,6.4305
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,bg_stock,2786.0000,1508.0000,583.0000,318.0000,184.0000,95.0000,98.0000
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,bg_stock_with_recognised_kdu,2735.0000,1474.0000,571.0000,317.0000,182.0000,95.0000,96.0000
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,2715.0000,1467.0000,567.0000,315.0000,180.0000,94.0000,92.0000
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,mean_floor_area_sqm_per_bg,60.7698,51.8678,63.2310,70.3492,80.1667,83.9255,93.1413
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,mean_floor_area_sqm_per_person,39.7270,51.8678,31.6155,23.4497,20.0417,16.7851,13.8130
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_bruttokaltmiete_eur_per_bg,403.6148,335.0261,418.3174,478.5064,544.1123,589.5471,671.6316
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,6.8498,6.7178,6.8098,7.0301,6.9575,7.1044,8.1130
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_heizkosten_eur_per_bg,106.3500,81.5397,109.0838,136.0175,161.8162,167.5398,207.3587
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_heizkosten_eur_per_sqm,1.8001,1.6527,1.7991,2.0148,2.1459,2.1398,2.3963
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,88.6319,71.2863,90.0567,108.1123,121.2826,155.3168,154.2682
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.5077,1.4469,1.4926,1.6070,1.5630,1.8578,1.7652
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kdu_total_eur_per_bg,509.9647,416.5659,527.4012,614.5239,705.9285,757.0868,878.9903
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kdu_total_eur_per_person,324.8665,416.5659,263.7006,204.8413,176.4821,151.4174,129.9966
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_kdu_total_eur_per_sqm,8.6499,8.3705,8.6089,9.0450,9.1034,9.2441,10.5093
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_unterkunftskosten_eur_per_bg,314.9828,263.7398,328.2607,370.3941,422.8297,434.2302,517.3633
2026-04,jobcenter,t03504,"Elbe - Elster, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.3421,5.2709,5.3172,5.4231,5.3946,5.2466,6.3478
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_bruttokaltmiete_eur_per_bg,412.2677,343.4368,436.2499,497.6544,543.8394,584.7708,761.5585
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_bruttokaltmiete_eur_per_sqm,7.4372,7.3538,7.5169,7.4173,7.5063,7.8230,8.1100
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_heizkosten_eur_per_bg,113.5424,94.5247,120.4721,139.9137,151.3875,154.7575,195.6137
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_heizkosten_eur_per_sqm,2.0634,2.0310,2.0988,2.1039,2.1357,2.0496,2.0885
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kalte_betriebskosten_eur_per_bg,93.9166,79.5415,98.6152,113.2823,123.2583,133.0171,150.9612
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.7130,1.7175,1.7185,1.6933,1.7135,1.7720,1.5668
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kdu_total_eur_per_bg,525.8101,437.9615,556.7219,637.5681,695.2269,739.5282,957.1723
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kdu_total_eur_per_person,342.8265,437.9615,278.3610,212.5227,173.8067,147.9056,144.7206
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_kdu_total_eur_per_sqm,9.5006,9.3848,9.6157,9.5212,9.6420,9.8726,10.1985
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_unterkunftskosten_eur_per_bg,318.3511,263.8952,337.6347,384.3721,420.5810,451.7537,610.5973
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,actual_unterkunftskosten_eur_per_sqm,5.7242,5.6362,5.7984,5.7240,5.7927,6.0510,6.5432
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,bg_stock,3589.0000,1953.0000,778.0000,422.0000,253.0000,107.0000,76.0000
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,bg_stock_with_recognised_kdu,3523.0000,1908.0000,767.0000,418.0000,249.0000,106.0000,75.0000
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,3497.0000,1902.0000,763.0000,412.0000,244.0000,102.0000,74.0000
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,mean_floor_area_sqm_per_bg,56.8942,48.3375,60.0288,68.1675,73.6393,78.0098,97.4189
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,mean_floor_area_sqm_per_person,37.5683,48.3375,30.0144,22.7225,18.4098,15.6020,14.7621
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_bruttokaltmiete_eur_per_bg,406.3764,338.3988,428.5074,490.1889,541.5599,581.2315,746.3503
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,7.3411,7.2532,7.4017,7.3360,7.4739,7.7732,7.9712
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_heizkosten_eur_per_bg,112.7207,94.1502,118.6549,138.5551,151.3875,152.6943,195.6137
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_heizkosten_eur_per_sqm,2.0509,2.0235,2.0719,2.0883,2.1357,2.0223,2.0885
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,92.5286,78.1158,97.0578,111.9919,122.9370,131.8381,147.8812
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.6881,1.6873,1.6932,1.6789,1.7103,1.7543,1.5412
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kdu_total_eur_per_bg,519.0971,432.5489,547.1623,628.7439,692.9474,733.9258,941.9640
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kdu_total_eur_per_person,338.3776,432.5489,273.5812,209.5813,173.2368,146.7852,142.1860
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_kdu_total_eur_per_sqm,9.3920,9.2767,9.4736,9.4243,9.6096,9.7955,10.0597
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_unterkunftskosten_eur_per_bg,313.8479,260.2830,331.4496,378.1970,418.6229,449.3934,598.4691
2026-04,jobcenter,t03506,"Oberspreewald - Lausitz, JC",miete,recognised_unterkunftskosten_eur_per_sqm,5.6530,5.5659,5.7085,5.6571,5.7635,6.0189,6.4300
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_bruttokaltmiete_eur_per_bg,577.6140,428.3102,589.5318,697.9548,833.3890,1031.1160,1085.9759
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_bruttokaltmiete_eur_per_sqm,10.4723,10.2744,10.7245,10.2897,10.5631,11.5397,10.9567
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_heizkosten_eur_per_bg,96.3248,71.3403,103.7395,124.6412,137.1228,128.9884,178.7292
2026-04,jobcenter,t03510,"Dahme - Spreewald, JC",miete,actual_heizkosten_eur_per_sqm,1.8300,1.7008,1.9880,1.8977,1.9537,1.8056,2.2386
